timestamp,AccelerationX,AccelerationY,AccelerationZ,MagneticFieldX,MagneticFieldY,MagneticFieldZ,Z-AxisAgle(Azimuth),X-AxisAngle(Pitch),Y-AxisAngle(Roll),GyroX,GyroY,GyroZ,id,id_group,id_class,AccelerationX_lag1,AccelerationX_lag2,AccelerationX_lag3,AccelerationX_lag5,GyroX_lag1,GyroX_lag2,GyroX_lag3,GyroX_lag5
1423055201056,5.096,-6.214,5.489,-17.603,3.728,-40.279,177.35,48.999,31.747,-0.026,-0.028,0.036,115.0,-1.0,0,5.096,5.108,5.138,5.091,-0.026,-0.01,0.005,0.037
1423055201251,5.178,-6.458,5.568,-17.819,4.105,-40.677,177.212,49.153,31.562,0.006,-0.009,0.011,115.0,-1.0,0,5.096,5.096,5.108,5.091,-0.026,-0.026,-0.01,0.037
1423055201255,5.178,-6.458,5.568,-17.819,4.105,-40.677,177.436,49.171,31.531,0.006,-0.009,0.011,115.0,-1.0,0,5.178,5.096,5.096,5.138,0.006,-0.026,-0.026,0.005
1423055201452,5.071,-6.366,5.428,-18.132,4.135,-41.518,177.566,49.145,31.587,0.002,0.026,-0.009,115.0,-1.0,0,5.178,5.178,5.096,5.108,0.006,0.006,-0.026,-0.01
1423055201456,5.071,-6.366,5.428,-18.132,4.135,-41.518,177.742,49.11,31.468,0.002,0.026,-0.009,115.0,-1.0,0,5.071,5.178,5.178,5.096,0.002,0.006,0.006,-0.026
1423055201652,5.208,-6.372,5.544,-17.683,3.833,-39.81,178.132,48.958,31.47,0.007,0.034,-0.049,115.0,-1.0,0,5.071,5.071,5.178,5.096,0.002,0.002,0.006,-0.026
1423055201656,5.208,-6.372,5.544,-17.683,3.833,-39.81,178.532,48.76,31.516,0.007,0.034,-0.049,115.0,-1.0,0,5.208,5.071,5.071,5.178,0.007,0.002,0.002,0.006
1423055201852,5.011,-6.288,5.575,-17.198,4.083,-41.235,179.087,48.54,31.559,0.003,0.045,-0.049,115.0,-1.0,0,5.208,5.208,5.071,5.178,0.007,0.007,0.002,0.006
1423055201856,5.011,-6.288,5.575,-17.198,4.083,-41.235,179.545,48.321,31.386,0.003,0.045,-0.049,115.0,-1.0,0,5.011,5.208,5.208,5.071,0.003,0.007,0.007,0.002
1423055202052,4.936,-6.225,5.733,-16.811,4.306,-40.469,179.902,48.171,31.189,0.015,0.051,-0.002,115.0,-1.0,0,5.011,5.011,5.208,5.071,0.003,0.003,0.007,0.002
1423055202058,4.936,-6.225,5.733,-16.811,4.306,-40.469,180.63,47.739,30.72,0.015,0.051,-0.002,115.0,-1.0,0,4.936,5.011,5.011,5.208,0.015,0.003,0.003,0.007
1423055202251,4.854,-6.248,5.688,-16.617,3.935,-41.174,180.629,47.79,30.528,-0.014,0.004,0.044,115.0,-1.0,0,4.936,4.936,5.011,5.208,0.015,0.015,0.003,0.007
1423055202255,4.854,-6.248,5.688,-16.617,3.935,-41.174,180.423,47.835,30.272,-0.014,0.004,0.044,115.0,-1.0,0,4.854,4.936,4.936,5.011,-0.014,0.015,0.015,0.003
1423055202451,5.05,-6.3,5.664,-17.271,2.908,-40.797,180.354,47.818,30.336,-0.013,-0.023,-0.015,115.0,-1.0,0,4.854,4.854,4.936,5.011,-0.014,-0.014,0.015,0.003
1423055202455,5.05,-6.3,5.664,-17.271,2.908,-40.797,180.261,47.923,30.503,-0.013,-0.023,-0.015,115.0,-1.0,0,5.05,4.854,4.854,4.936,-0.013,-0.014,-0.014,0.015
1423055202652,4.973,-6.277,5.697,-18.588,3.276,-41.57,180.247,48.0,30.588,-0.019,-0.004,0.009,115.0,-1.0,0,5.05,5.05,4.854,4.936,-0.013,-0.013,-0.014,0.015
1423055202656,4.973,-6.277,5.697,-18.588,3.276,-41.57,180.258,48.095,30.545,-0.019,-0.004,0.009,115.0,-1.0,0,4.973,5.05,5.05,4.854,-0.019,-0.013,-0.013,-0.014
1423055202852,5.031,-6.271,5.649,-17.303,3.935,-39.847,180.286,48.176,30.551,-0.02,-0.012,0.017,115.0,-1.0,0,4.973,4.973,5.05,4.854,-0.019,-0.019,-0.013,-0.014
1423055202856,5.031,-6.271,5.649,-17.303,3.935,-39.847,180.376,48.353,30.552,-0.02,-0.012,0.017,115.0,-1.0,0,5.031,4.973,4.973,5.05,-0.02,-0.019,-0.019,-0.013
1423055203051,4.997,-6.224,5.73,-17.848,5.47,-40.459,180.532,48.396,30.565,-0.029,-0.01,0.045,115.0,-1.0,0,5.031,5.031,4.973,5.05,-0.02,-0.02,-0.019,-0.013
1423055203055,4.997,-6.224,5.73,-17.848,5.47,-40.459,180.624,48.723,30.37,-0.029,-0.01,0.045,115.0,-1.0,0,4.997,5.031,5.031,4.973,-0.029,-0.02,-0.02,-0.019
1423055203251,4.69,-6.428,5.642,-17.99,4.276,-39.847,181.071,48.664,29.964,-0.089,0.042,0.075,115.0,-1.0,0,4.997,4.997,5.031,4.973,-0.029,-0.029,-0.02,-0.019
1423055203256,4.69,-6.428,5.642,-15.7,5.783,-40.733,181.733,49.127,28.454,-0.084,0.127,0.132,115.0,-1.0,0,4.69,4.997,4.997,5.031,-0.089,-0.029,-0.029,-0.02
1423055203450,5.267,-6.369,4.826,-14.384,6.145,-42.334,183.717,50.238,28.268,-0.365,0.216,-0.138,115.0,-1.0,0,4.69,4.69,4.997,5.031,-0.084,-0.089,-0.029,-0.02
1423055203453,5.267,-6.369,4.826,-14.384,6.145,-42.334,183.717,50.238,28.268,-0.365,0.216,-0.138,115.0,-1.0,0,5.267,4.69,4.69,4.997,-0.365,-0.084,-0.089,-0.029
1423055203651,4.735,-5.846,5.597,-13.081,7.652,-41.658,187.837,51.241,27.634,-0.006,0.101,-0.154,115.0,-1.0,0,5.267,5.267,4.69,4.997,-0.365,-0.365,-0.084,-0.029
1423055203655,4.735,-5.846,5.597,-13.081,7.652,-41.658,189.034,50.762,28.0,-0.006,0.101,-0.154,115.0,-1.0,0,4.735,5.267,5.267,4.69,-0.006,-0.365,-0.365,-0.089
1423055203851,5.773,-7.306,6.092,-14.728,6.483,-41.339,188.935,50.084,28.912,0.144,-0.169,0.107,115.0,-1.0,0,4.735,4.735,5.267,4.69,-0.006,-0.006,-0.365,-0.084
1423055203856,5.773,-7.306,6.092,-14.728,6.483,-41.339,187.634,49.799,29.273,0.144,-0.169,0.107,115.0,-1.0,0,5.773,4.735,4.735,5.267,0.144,-0.006,-0.006,-0.365
1423055205652,4.735,-5.832,6.247,-15.915,3.517,-38.475,185.92,43.168,30.182,-0.051,0.01,-0.016,114.0,-1.0,0,5.773,5.773,4.735,5.267,0.144,0.144,-0.006,-0.365
1423055205656,4.735,-5.832,6.247,-15.915,3.517,-38.475,185.6,43.4,30.056,-0.051,0.01,-0.016,114.0,-1.0,0,4.735,5.773,5.773,4.735,-0.051,0.144,0.144,-0.006
1423055205850,4.981,-5.866,6.099,-16.847,3.708,-39.183,185.193,43.488,29.988,0.048,-0.054,0.051,114.0,-1.0,0,4.735,4.735,5.773,4.735,-0.051,-0.051,0.144,-0.006
1423055205853,4.981,-5.866,6.099,-16.847,3.708,-39.183,185.193,43.488,29.988,0.048,-0.054,0.051,114.0,-1.0,0,4.981,4.735,4.735,5.773,0.048,-0.051,-0.051,0.144
1423055206051,5.0,-5.988,6.07,-17.303,1.556,-37.857,183.607,43.96,30.208,0.002,-0.016,0.032,114.0,-1.0,0,4.981,4.981,4.735,5.773,0.048,0.048,-0.051,0.144
1423055206055,5.0,-5.988,6.07,-17.303,1.556,-37.857,183.163,44.105,30.168,0.002,-0.016,0.032,114.0,-1.0,0,5.0,4.981,4.981,4.735,0.002,0.048,0.048,-0.051
1423055206252,4.932,-5.938,6.028,-17.592,3.661,-38.347,182.883,44.165,30.208,0.018,-0.023,0.023,114.0,-1.0,0,5.0,5.0,4.981,4.735,0.002,0.002,0.048,-0.051
1423055206256,4.932,-5.938,6.028,-17.592,3.661,-38.347,182.551,44.174,30.148,0.018,-0.023,0.023,114.0,-1.0,0,4.932,5.0,5.0,4.981,0.018,0.002,0.002,0.048
1423055206452,4.959,-5.97,6.135,-16.273,3.595,-37.526,182.409,44.246,30.128,-0.01,-0.007,0.026,114.0,-1.0,0,4.932,4.932,5.0,4.981,0.018,0.018,0.002,0.048
1423055206456,4.959,-5.97,6.135,-16.273,3.595,-37.526,182.296,44.126,30.213,-0.01,-0.007,0.026,114.0,-1.0,0,4.959,4.932,4.932,5.0,-0.01,0.018,0.018,0.002
1423055206651,4.96,-5.799,6.103,-17.952,2.748,-39.084,182.194,43.968,30.456,0.024,-0.039,-0.017,114.0,-1.0,0,4.959,4.959,4.932,5.0,-0.01,-0.01,0.018,0.002
1423055206655,4.96,-5.799,6.103,-17.952,2.748,-39.084,182.028,43.871,30.6,0.024,-0.039,-0.017,114.0,-1.0,0,4.96,4.959,4.959,4.932,0.024,-0.01,-0.01,0.018
1423055206851,4.981,-5.815,6.076,-18.843,4.561,-39.185,181.833,43.861,30.602,0.002,-0.019,0.022,114.0,-1.0,0,4.96,4.96,4.959,4.932,0.024,0.024,-0.01,0.018
1423055206855,4.981,-5.815,6.076,-18.843,4.561,-39.185,181.642,43.913,30.623,0.002,-0.019,0.022,114.0,-1.0,0,4.981,4.96,4.96,4.959,0.002,0.024,0.024,-0.01
1423055207052,5.002,-5.831,5.988,-17.195,2.861,-38.19,181.437,44.004,30.706,-0.027,-0.014,-0.001,114.0,-1.0,0,4.981,4.981,4.96,4.959,0.002,0.002,0.024,-0.01
1423055207056,5.002,-5.831,5.988,-17.195,2.861,-38.19,181.065,44.249,30.904,-0.027,-0.014,-0.001,114.0,-1.0,0,5.002,4.981,4.981,4.96,-0.027,0.002,0.002,0.024
1423055207251,5.08,-5.833,6.163,-17.303,3.595,-38.19,180.87,44.629,30.778,-0.063,-0.007,0.048,114.0,-1.0,0,5.002,5.002,4.981,4.96,-0.027,-0.027,0.002,0.024
1423055207256,5.08,-5.833,6.163,-17.303,3.595,-38.19,180.979,44.755,30.656,-0.063,-0.007,0.048,114.0,-1.0,0,5.08,5.002,5.002,4.981,-0.063,-0.027,-0.027,0.002
1423055207451,4.931,-5.553,6.33,-17.302,3.784,-37.711,181.031,45.003,30.549,-0.13,0.009,-0.003,114.0,-1.0,0,5.08,5.08,5.002,4.981,-0.063,-0.063,-0.027,0.002
1423055207455,4.931,-5.553,6.33,-17.302,3.784,-37.711,181.523,44.342,30.335,-0.13,0.009,-0.003,114.0,-1.0,0,4.931,5.08,5.08,5.002,-0.13,-0.063,-0.063,-0.027
1423055207652,5.495,-5.876,5.671,-17.651,5.624,-36.867,181.363,44.115,29.822,-0.051,0.023,0.056,114.0,-1.0,0,4.931,4.931,5.08,5.002,-0.13,-0.13,-0.063,-0.027
1423055207656,5.495,-5.876,5.671,-17.651,5.624,-36.867,181.968,44.402,29.731,-0.051,0.023,0.056,114.0,-1.0,0,5.495,4.931,4.931,5.08,-0.051,-0.13,-0.13,-0.063
1423055207872,5.786,-6.055,5.336,-15.44,6.187,-38.911,183.309,45.96,27.779,-0.134,0.197,0.143,114.0,-1.0,0,5.495,5.495,4.931,5.08,-0.051,-0.051,-0.13,-0.063
1423055207877,5.172,-5.39,5.504,-15.913,6.145,-39.096,183.309,45.96,27.779,-0.16,0.164,0.081,114.0,-1.0,0,5.786,5.495,5.495,4.931,-0.134,-0.051,-0.051,-0.13
1423055208051,5.18,-6.062,5.339,-16.103,8.183,-38.687,183.732,46.391,27.41,0.204,-0.091,0.075,114.0,-1.0,0,5.172,5.786,5.495,4.931,-0.16,-0.134,-0.051,-0.13
1423055208055,5.18,-6.062,5.339,-16.103,8.183,-38.687,182.831,45.403,27.674,0.204,-0.091,0.075,114.0,-1.0,0,5.18,5.172,5.786,5.495,0.204,-0.16,-0.134,-0.051
1423055208254,2.817,-5.488,6.136,-16.617,-4.221,-38.19,181.708,37.609,28.353,0.538,-0.14,-0.033,114.0,-1.0,0,5.18,5.18,5.172,5.495,0.204,0.204,-0.16,-0.051
1423055208258,2.817,-5.488,6.136,-16.617,-4.221,-38.19,180.67,34.576,28.859,0.538,-0.14,-0.033,114.0,-1.0,0,2.817,5.18,5.18,5.786,0.538,0.204,0.204,-0.134
1423055211051,4.98,-5.741,6.244,-17.885,-0.378,-36.377,173.986,42.369,30.42,0.017,0.012,0.023,113.0,-1.0,0,2.817,2.817,5.18,5.172,0.538,0.538,0.204,-0.16
1423055211055,4.98,-5.741,6.244,-17.885,-0.378,-36.377,173.808,42.405,30.32,0.017,0.012,0.023,113.0,-1.0,0,4.98,2.817,2.817,5.18,0.017,0.538,0.538,0.204
1423055211251,4.955,-5.767,6.267,-18.677,-1.501,-36.2,173.696,42.422,30.24,0.006,0.008,0.015,113.0,-1.0,0,4.98,4.98,2.817,5.18,0.017,0.017,0.538,0.204
1423055211256,4.955,-5.767,6.267,-18.677,-1.501,-36.2,173.599,42.444,30.21,0.006,0.008,0.015,113.0,-1.0,0,4.955,4.98,4.98,2.817,0.006,0.017,0.017,0.538
1423055211452,4.936,-5.747,6.283,-19.316,-1.456,-36.342,173.511,42.491,30.175,0.002,-0.005,0.03,113.0,-1.0,0,4.955,4.955,4.98,2.817,0.006,0.006,0.017,0.538
1423055211456,4.936,-5.747,6.283,-19.316,-1.456,-36.342,173.289,42.559,30.08,0.002,-0.005,0.03,113.0,-1.0,0,4.936,4.955,4.955,4.98,0.002,0.006,0.006,0.017
1423055211651,4.878,-5.825,6.26,-18.571,-1.645,-37.814,172.966,42.53,30.093,0.006,-0.02,-0.008,113.0,-1.0,0,4.936,4.936,4.955,4.98,0.002,0.002,0.006,0.017
1423055211655,4.878,-5.825,6.26,-18.571,-1.645,-37.814,172.795,42.613,30.107,0.006,-0.02,-0.008,113.0,-1.0,0,4.878,4.936,4.936,4.955,0.006,0.002,0.002,0.006
1423055211852,4.943,-5.798,6.286,-19.553,-1.216,-38.37,172.807,42.661,30.285,-0.008,-0.023,-0.009,113.0,-1.0,0,4.878,4.878,4.936,4.955,0.006,0.006,0.002,0.006
1423055211858,4.9,-5.801,6.279,-18.678,-1.169,-36.531,172.678,42.693,30.232,0.005,-0.025,0.001,113.0,-1.0,0,4.943,4.878,4.878,4.936,-0.008,0.006,0.006,0.002
1423055212050,5.028,-5.668,6.146,-19.627,-1.224,-37.602,171.812,42.586,30.238,0.023,-0.044,0.041,113.0,-1.0,0,4.9,4.943,4.878,4.936,0.005,-0.008,0.006,0.002
1423055212053,5.028,-5.668,6.146,-19.627,-1.224,-37.602,171.812,42.586,30.238,0.023,-0.044,0.041,113.0,-1.0,0,5.028,4.9,4.943,4.878,0.023,0.005,-0.008,0.006
1423055212251,4.985,-5.793,6.175,-20.566,0.027,-36.697,171.192,42.826,29.94,-0.007,0.012,0.063,113.0,-1.0,0,5.028,5.028,4.9,4.878,0.023,0.023,0.005,0.006
1423055212257,4.985,-5.793,6.175,-20.566,0.027,-36.697,171.248,42.973,29.916,-0.007,0.012,0.063,113.0,-1.0,0,4.985,5.028,5.028,4.943,-0.007,0.023,0.023,-0.008
1423055212451,4.915,-5.816,6.202,-20.096,-1.579,-37.09,171.306,43.091,29.8,-0.008,0.025,0.007,113.0,-1.0,0,4.985,4.985,5.028,4.9,-0.007,-0.007,0.023,0.005
1423055212456,4.915,-5.816,6.202,-20.096,-1.579,-37.09,171.506,43.124,29.753,-0.008,0.025,0.007,113.0,-1.0,0,4.915,4.985,4.985,5.028,-0.008,-0.007,-0.007,0.023
1423055212652,4.887,-5.863,6.194,-19.411,-0.612,-37.57,171.885,43.177,29.675,-0.041,0.011,-0.034,113.0,-1.0,0,4.915,4.915,4.985,5.028,-0.008,-0.008,-0.007,0.023
1423055212656,4.887,-5.863,6.194,-19.411,-0.612,-37.57,172.221,43.377,29.818,-0.041,0.011,-0.034,113.0,-1.0,0,4.887,4.915,4.915,4.985,-0.041,-0.008,-0.008,-0.007
1423055212851,4.868,-5.891,6.2,-18.677,-0.482,-37.195,172.445,43.396,29.984,-0.02,0.002,-0.077,113.0,-1.0,0,4.887,4.887,4.915,4.985,-0.041,-0.041,-0.008,-0.007
1423055212855,4.868,-5.891,6.2,-18.677,-0.482,-37.195,172.809,43.264,30.225,-0.02,0.002,-0.077,113.0,-1.0,0,4.868,4.887,4.887,4.915,-0.02,-0.041,-0.041,-0.008
1423055213055,5.129,-5.154,6.411,-19.2,-0.032,-36.768,172.858,43.095,30.305,-0.066,0.025,-0.029,113.0,-1.0,0,4.868,4.868,4.887,4.915,-0.02,-0.02,-0.041,-0.008
1423055213058,5.129,-5.154,6.411,-19.2,-0.032,-36.768,174.226,42.579,30.447,-0.066,0.025,-0.029,113.0,-1.0,0,5.129,4.868,4.868,4.887,-0.066,-0.02,-0.02,-0.041
1423055213250,5.802,-5.82,5.503,-18.016,-0.743,-37.602,175.803,43.156,30.682,-0.278,0.055,-0.154,113.0,-1.0,0,5.129,5.129,4.868,4.887,-0.066,-0.066,-0.02,-0.041
1423055213254,5.802,-5.82,5.503,-18.016,-0.743,-37.602,175.803,43.156,30.682,-0.278,0.055,-0.154,113.0,-1.0,0,5.802,5.129,5.129,4.868,-0.278,-0.066,-0.066,-0.02
1423055213451,5.004,-5.069,6.013,-16.103,0.027,-39.018,178.96,44.076,29.354,-0.003,0.366,0.051,113.0,-1.0,0,5.802,5.802,5.129,4.868,-0.278,-0.278,-0.066,-0.02
1423055213454,5.004,-5.069,6.013,-16.103,0.027,-39.018,178.96,44.076,29.354,-0.003,0.366,0.051,113.0,-1.0,0,5.004,5.802,5.802,5.129,-0.003,-0.278,-0.278,-0.066
1423055213652,5.33,-5.645,5.79,-15.997,0.0,-38.916,180.854,43.176,27.851,0.29,-0.265,0.015,113.0,-1.0,0,5.004,5.004,5.802,5.129,-0.003,-0.003,-0.278,-0.066
1423055213656,5.33,-5.645,5.79,-15.997,0.0,-38.916,179.703,41.997,29.082,0.29,-0.265,0.015,113.0,-1.0,0,5.33,5.004,5.004,5.802,0.29,-0.003,-0.003,-0.278
1423055215651,4.915,-5.506,6.513,-15.759,-9.488,-42.003,177.679,40.41,29.405,0.058,0.027,0.077,112.0,112.0,4,4.892,4.892,4.892,4.976,0.018,0.018,0.018,-0.008
1423055215654,4.915,-5.506,6.513,-15.759,-9.488,-42.003,177.679,40.41,29.405,0.058,0.027,0.077,112.0,112.0,4,4.915,4.892,4.892,4.892,0.058,0.018,0.018,0.018
1423055215851,4.948,-5.437,6.537,-14.552,-10.316,-40.819,177.894,40.224,29.051,-0.03,0.037,0.026,112.0,112.0,4,4.915,4.915,4.892,4.892,0.058,0.058,0.018,0.018
1423055215855,4.948,-5.437,6.537,-14.552,-10.316,-40.819,178.307,40.268,29.045,-0.03,0.037,0.026,112.0,112.0,4,4.948,4.915,4.915,4.892,-0.03,0.058,0.058,0.018
1423055216051,4.666,-5.507,6.606,-15.93,-9.998,-40.842,178.253,40.353,28.959,-0.017,-0.009,0.009,112.0,112.0,4,4.948,4.948,4.915,4.892,-0.03,-0.03,0.058,0.018
1423055216054,4.666,-5.507,6.606,-15.93,-9.998,-40.842,178.253,40.353,28.959,-0.017,-0.009,0.009,112.0,112.0,4,4.666,4.948,4.948,4.915,-0.017,-0.03,-0.03,0.058
1423055216252,4.8,-5.61,6.508,-14.801,-9.758,-41.075,178.155,40.558,28.958,-0.037,-0.015,-0.018,112.0,112.0,4,4.666,4.666,4.948,4.915,-0.017,-0.017,-0.03,0.058
1423055216256,4.8,-5.61,6.508,-14.801,-9.758,-41.075,178.117,40.707,29.103,-0.037,-0.015,-0.018,112.0,112.0,4,4.8,4.666,4.666,4.948,-0.037,-0.017,-0.017,-0.03
1423055216452,4.804,-5.517,6.512,-15.587,-9.998,-41.174,178.068,40.546,29.256,0.014,-0.04,-0.02,112.0,112.0,4,4.8,4.8,4.666,4.948,-0.037,-0.037,-0.017,-0.03
1423055216456,4.804,-5.517,6.512,-15.587,-9.998,-41.174,177.981,40.394,29.442,0.014,-0.04,-0.02,112.0,112.0,4,4.804,4.8,4.8,4.666,0.014,-0.037,-0.037,-0.017
1423055216651,4.862,-5.571,6.382,-15.361,-8.989,-39.96,177.814,40.342,29.586,0.009,-0.024,0.006,112.0,112.0,4,4.804,4.804,4.8,4.666,0.014,0.014,-0.037,-0.017
1423055216654,4.862,-5.571,6.382,-15.361,-8.989,-39.96,177.814,40.342,29.586,0.009,-0.024,0.006,112.0,112.0,4,4.862,4.804,4.804,4.8,0.009,0.014,0.014,-0.037
1423055216851,4.892,-5.525,6.528,-15.474,-10.223,-41.284,178.024,40.394,29.476,0.049,-0.005,0.003,112.0,112.0,4,4.862,4.862,4.804,4.8,0.009,0.009,0.014,-0.037
1423055216854,4.892,-5.525,6.528,-15.474,-10.223,-41.284,178.024,40.394,29.476,0.049,-0.005,0.003,112.0,112.0,4,4.892,4.862,4.862,4.804,0.049,0.009,0.009,0.014
1423055217051,4.867,-5.481,6.399,-14.731,-8.806,-40.01,178.171,40.03,29.649,-0.058,0.033,-0.013,112.0,112.0,4,4.892,4.892,4.862,4.804,0.049,0.049,0.009,0.014
1423055217055,4.867,-5.481,6.399,-14.731,-8.806,-40.01,178.46,40.259,29.621,-0.058,0.033,-0.013,112.0,112.0,4,4.867,4.892,4.892,4.862,-0.058,0.049,0.049,0.009
1423055217251,4.797,-5.532,6.625,-17.291,-9.323,-40.514,178.478,40.275,29.629,0.002,-0.036,0.012,112.0,112.0,4,4.867,4.867,4.892,4.862,-0.058,-0.058,0.049,0.009
1423055217256,4.797,-5.532,6.625,-17.291,-9.323,-40.514,178.134,40.355,29.664,0.002,-0.036,0.012,112.0,112.0,4,4.797,4.867,4.867,4.892,0.002,-0.058,-0.058,0.049
1423055217451,4.86,-5.521,6.499,-14.249,-9.489,-41.67,177.804,40.533,29.774,0.015,-0.02,0.043,112.0,112.0,4,4.797,4.797,4.867,4.892,0.002,0.002,-0.058,0.049
1423055217455,4.86,-5.521,6.499,-14.249,-9.489,-41.67,177.569,40.585,29.733,0.015,-0.02,0.043,112.0,112.0,4,4.86,4.797,4.797,4.867,0.015,0.002,0.002,-0.058
1423055217651,4.766,-5.083,6.385,-16.216,-8.511,-40.396,177.556,40.435,29.492,-0.009,0.019,0.043,112.0,112.0,4,4.86,4.86,4.797,4.867,0.015,0.015,0.002,-0.058
1423055217655,4.766,-5.083,6.385,-16.216,-8.511,-40.396,177.861,40.464,29.547,-0.009,0.019,0.043,112.0,112.0,4,4.766,4.86,4.86,4.797,-0.009,0.015,0.015,0.002
1423055217851,5.195,-5.42,7.032,-13.058,-9.47,-42.329,178.426,40.775,29.234,-0.137,0.108,0.017,112.0,112.0,4,4.766,4.766,4.86,4.797,-0.009,-0.009,0.015,0.002
1423055217854,5.195,-5.42,7.032,-13.058,-9.47,-42.329,178.426,40.775,29.234,-0.137,0.108,0.017,112.0,112.0,4,5.195,4.766,4.766,4.86,-0.137,-0.009,-0.009,0.015
1423055218052,5.946,-5.995,5.428,-12.621,-10.753,-45.367,180.377,40.76,28.898,-0.173,0.236,0.063,112.0,112.0,4,5.195,5.195,4.766,4.86,-0.137,-0.137,-0.009,0.015
1423055218076,5.946,-5.995,5.428,-12.621,-10.753,-45.367,182.942,42.819,27.453,-0.173,0.236,0.063,112.0,112.0,4,5.946,5.195,5.195,4.766,-0.173,-0.137,-0.137,-0.009
1423055218251,5.284,-6.083,5.857,-7.689,-6.261,-49.133,183.478,45.132,26.844,-0.08,-0.175,0.06,112.0,112.0,4,5.946,5.946,5.195,4.766,-0.173,-0.173,-0.137,-0.009
1423055218254,5.284,-6.083,5.857,-7.689,-6.261,-49.133,183.478,45.132,26.844,-0.08,-0.175,0.06,112.0,112.0,4,5.284,5.946,5.946,5.195,-0.08,-0.173,-0.173,-0.137
1423055218451,4.742,-8.147,7.634,-7.224,-5.994,-47.687,181.0,44.832,27.567,0.392,-0.271,0.047,112.0,112.0,4,5.284,5.284,5.946,5.195,-0.08,-0.08,-0.173,-0.137
1423055218454,4.742,-8.147,7.634,-7.224,-5.994,-47.687,181.0,44.832,27.567,0.392,-0.271,0.047,112.0,112.0,4,4.742,5.284,5.284,5.946,0.392,-0.08,-0.08,-0.173
1423055220650,5.107,-5.47,6.526,-8.536,-0.334,-43.309,192.392,40.894,31.099,0.017,0.004,0.007,125.0,-1.0,0,5.33,5.33,5.004,5.802,0.29,0.29,-0.003,-0.278
1423055220653,5.107,-5.47,6.526,-8.536,-0.334,-43.309,192.392,40.894,31.099,0.017,0.004,0.007,125.0,-1.0,0,5.107,5.33,5.33,5.004,0.017,0.29,0.29,-0.003
1423055220851,5.035,-5.399,6.358,-9.235,1.387,-42.003,192.986,40.623,31.028,0.019,-0.004,0.009,125.0,-1.0,0,5.107,5.107,5.33,5.004,0.017,0.017,0.29,-0.003
1423055220854,5.035,-5.399,6.358,-9.235,1.387,-42.003,192.986,40.623,31.028,0.019,-0.004,0.009,125.0,-1.0,0,5.035,5.107,5.107,5.33,0.019,0.017,0.017,0.29
1423055221051,5.07,-5.465,6.426,-7.64,0.291,-40.939,193.643,40.675,30.902,0.005,-0.006,0.01,125.0,-1.0,0,5.035,5.035,5.107,5.33,0.019,0.019,0.017,0.29
1423055221054,5.07,-5.465,6.426,-7.64,0.291,-40.939,193.643,40.675,30.902,0.005,-0.006,0.01,125.0,-1.0,0,5.07,5.035,5.035,5.107,0.005,0.019,0.019,0.017
1423055221252,5.034,-5.389,6.33,-8.72,-0.482,-42.169,194.418,40.648,31.116,-0.004,-0.02,-0.002,125.0,-1.0,0,5.07,5.07,5.035,5.107,0.005,0.005,0.019,0.017
1423055221256,5.034,-5.389,6.33,-8.72,-0.482,-42.169,194.577,40.736,31.198,-0.004,-0.02,-0.002,125.0,-1.0,0,5.034,5.07,5.07,5.035,-0.004,0.005,0.005,0.019
1423055221452,5.087,-5.413,6.355,-8.932,2.724,-41.885,194.88,40.908,31.227,-0.05,-0.032,0.029,125.0,-1.0,0,5.034,5.034,5.07,5.035,-0.004,-0.004,0.005,0.019
1423055221456,5.087,-5.413,6.355,-8.932,2.724,-41.885,194.936,41.231,31.275,-0.05,-0.032,0.029,125.0,-1.0,0,5.087,5.034,5.034,5.07,-0.05,-0.004,-0.004,0.005
1423055221653,4.943,-5.436,6.504,-7.216,2.515,-42.412,195.298,41.323,31.318,-0.045,0.045,0.053,125.0,-1.0,0,5.087,5.087,5.034,5.07,-0.05,-0.05,-0.004,0.005
1423055221657,4.943,-5.436,6.504,-7.216,2.515,-42.412,196.079,41.414,30.526,-0.045,0.045,0.053,125.0,-1.0,0,4.943,5.087,5.087,5.034,-0.045,-0.05,-0.05,-0.004
1423055221850,5.027,-5.762,6.255,-8.025,2.965,-41.69,196.404,41.683,30.311,-0.021,0.01,0.027,125.0,-1.0,0,4.943,4.943,5.087,5.034,-0.045,-0.045,-0.05,-0.004
1423055221854,5.027,-5.762,6.255,-8.025,2.965,-41.69,196.404,41.683,30.311,-0.021,0.01,0.027,125.0,-1.0,0,5.027,4.943,4.943,5.087,-0.021,-0.045,-0.045,-0.05
1423055222051,5.081,-6.053,6.158,-7.626,3.766,-41.722,196.671,42.357,30.343,-0.022,0.003,0.029,125.0,-1.0,0,5.027,5.027,4.943,5.087,-0.021,-0.021,-0.045,-0.05
1423055222054,5.081,-6.053,6.158,-7.626,3.766,-41.722,196.671,42.357,30.343,-0.022,0.003,0.029,125.0,-1.0,0,5.081,5.027,5.027,4.943,-0.022,-0.021,-0.021,-0.045
1423055222251,5.029,-6.576,6.047,-7.526,4.123,-40.634,197.026,43.115,29.658,-0.04,0.072,0.077,125.0,-1.0,0,5.081,5.081,5.027,4.943,-0.022,-0.022,-0.021,-0.045
